Date,State,Latitude,Longitude,GDP_Before_COVID,GDP_During_COVID,Unemployment_Rate_Before,Unemployment_Rate_During,Health_Index,Vaccination_Rate,Inflation_Rate
2020-07-24,Delhi,28.7041,77.1025,84610.39,73251.65,3.9,13.713562183952,93.22,71.25,6.23
2020-07-24,Goa,15.2993,74.124,60923.9133333333,50403.1133333333,5.53,10.2542941288232,60.2133333333333,68.94,5.85
2020-07-24,Haryana,29.0588,76.0856,55102.86,42538.8025,6.2125,15.5686319562284,51.285,44.725,6.7425
2020-07-24,Himachal Pradesh,31.1048,77.1734,38720.7433333333,28696.6133333333,7.55666666666667,16.9893507018167,57.2666666666667,74.42,7.54666666666667
2020-07-24,Jharkhand,23.6102,85.2799,84714.83,54750.69,7.43,14.598367677345,43.03,71.11,8.03
2020-07-24,Karnataka,15.3173,75.7139,54041.69,45245.57,6.28,13.2835836038439,61.6,70.93,7.17
2020-07-24,Kerala,10.8505,76.2711,40942.155,32476.615,7.585,14.0669603334826,39.52,23.82,5.885
2020-07-24,Madhya Pradesh,22.9734,78.6569,44801.7366666667,37173.2966666667,6.66333333333333,11.1339247763851,61.8166666666667,56.5,7.22
2020-07-24,Maharashtra,19.7515,75.7139,50149.65,36317.93,6.29,10.1531677651853,80.3,36.48,3.44
2020-07-24,Meghalaya,25.467,91.3662,62217.52,52677.17,5.92,10.4593996650189,92.37,56.89,4.22
2020-07-24,Nagaland,26.1584,94.5624,29531.2,19000.43,6.555,13.5193541298058,69.99,40.29,7.545
2020-07-24,Odisha,20.9517,85.0985,51677.8,46797.635,3.935,8.93236865872427,90.905,77.49,6.11
2020-07-24,Punjab,31.1471,75.3412,38161.115,26647.56,4.485,11.1071529235865,79.05,39.435,8.755
2020-07-24,Rajasthan,27.0238,74.2179,11306.75,7811.29,9.97,20.4953874085597,67.58,79.75,5.47
2020-07-24,Sikkim,27.533,88.5122,44916.9266666667,37678.14,5.31333333333333,12.1699704444894,74.23,43.9233333333333,5.73666666666667
2020-07-24,Tamil Nadu,11.1271,78.6569,64279.3866666667,48634.2966666667,7.22,15.0401919864023,57.6066666666667,17.8266666666667,6.11666666666667
2020-07-24,Telangana,18.1124,79.0193,60464.46,53791.2,9.13,15.7784980370405,51.75,87.93,5.67
2020-07-24,Tripura,23.9408,91.9882,32627.155,24556.3825,5.8725,14.7726084297915,74.27,57.6675,4.51
2020-07-24,Uttar Pradesh,26.8467,80.9462,43862.89,32969.21,6.145,12.7088064166985,75.66,24.285,7.02
2020-07-24,Uttarakhand,30.0668,79.0193,52821.125,39096.85,6.59,14.0045830730177,75.695,63.22,5.175
2020-07-24,West Bengal,22.9868,87.855,20226.075,16024.175,9.075,12.3391158453801,54.16,39.875,6.805
2020-08-23,Andhra Pradesh,15.9129,79.74,50831.97,33877.84,5.175,10.5365444256024,63.165,66.575,5.075
2020-08-23,Arunachal Pradesh,28.218,94.7278,38507.0366666667,29965.58,8.18666666666667,14.4990374877242,57.59,48.72,5.34
2020-08-23,Assam,26.2006,92.9376,65517.61,52861.9333333333,4.61333333333333,14.0243807679565,77.33,26.7733333333333,6.32666666666667
2020-08-23,Chhattisgarh,21.2787,81.8661,24763.69,20653.04,4.905,8.51489230826055,45.25,58.875,5.36
2020-08-23,Delhi,28.7041,77.1025,59637.475,50367.505,9.105,20.1721430146323,57.635,44.615,5.825
2020-08-23,Goa,15.2993,74.124,3624.62,2454.95,4.18,10.2852278435143,39.33,40.44,3.9
2020-08-23,Gujarat,22.2587,71.1924,42886.67,29910.8266666667,7.67,16.1480121052545,66.3633333333333,62.13,6.17333333333333
2020-08-23,Haryana,29.0588,76.0856,60405.11,47183.37,5.74,10.7318609447789,69.34,70.41,4.75
2020-08-23,Himachal Pradesh,31.1048,77.1734,79335.5375,63239.59,7.4,13.9637232909422,56.45,27.395,4.29
2020-08-23,Karnataka,15.3173,75.7139,36234.6233333333,30311.7566666667,5.80333333333333,11.151882544299,69.46,28.0266666666667,4.42666666666667
2020-08-23,Kerala,10.8505,76.2711,63549.54,54246.48,3.38,10.3564955450522,68.09,73.28,9
2020-08-23,Madhya Pradesh,22.9734,78.6569,68800.252,53687.72,7.372,12.7474165901741,52.494,39.234,6.406
2020-08-23,Manipur,24.6637,93.9063,54840.955,40756.1625,7.915,13.211355664065,65.6325,33.265,5.925
2020-08-23,Meghalaya,25.467,91.3662,25952.395,17509.99,6.215,16.3577626698271,63.76,55.71,6.135
2020-08-23,Nagaland,26.1584,94.5624,7872.96,5539.23,6.66,10.0141884981783,44.13,77.49,7.41
2020-08-23,Odisha,20.9517,85.0985,43602.005,30416.905,7.79,12.7360161272225,42.245,21.255,7.92
2020-08-23,Rajasthan,27.0238,74.2179,44248.22,38631.99,4.1,7.09726203853368,87.24,52.56,7.82
2020-08-23,Sikkim,27.533,88.5122,32590.95,30593.66,8.04,16.8404605637427,39.82,97.29,3.92
2020-08-23,Telangana,18.1124,79.0193,87362.255,73257.545,7.345,10.6621217143771,76.33,27.91,5.715
2020-08-23,Uttar Pradesh,26.8467,80.9462,68213.7266666667,51130.48,6.84333333333333,15.2499877331409,61.52,75.85,4.97333333333333
2020-08-23,Uttarakhand,30.0668,79.0193,6796.54,6157.72,8.68,12.3918474383513,74.25,93.07,8.99
2020-08-23,West Bengal,22.9868,87.855,63838.4475,52048.97,6.1175,11.0676882796436,55.0725,68.4125,7.3325
2020-09-22,Andhra Pradesh,15.9129,79.74,51718.9033333333,35065.48,7.91,10.6305849480144,63.6166666666667,63.5566666666667,6.08
2020-09-22,Arunachal Pradesh,28.218,94.7278,54788.095,36417.34,5.72,15.154348639654,80.255,79.605,4.09
2020-09-22,Assam,26.2006,92.9376,68285.08,52667.42,6.81,10.5382005145645,52.24,16.71,4.86
2020-09-22,Bihar,25.0961,85.3131,46051.64,41086.885,6.72,12.9637809700099,44.445,58.42,5.425
2020-09-22,Chhattisgarh,21.2787,81.8661,56055.8975,43734.885,5.9675,12.3356288882022,66.9875,92.4775,4.9925
2020-09-22,Gujarat,22.2587,71.1924,28957.9633333333,20230.4233333333,7.33,15.5072625377474,57.4,39.1433333333333,6.19666666666667
2020-09-22,Haryana,29.0588,76.0856,31760.7633333333,21564.26,7.75,11.8544115085615,56.6533333333333,48.4733333333333,5.78
2020-09-22,Himachal Pradesh,31.1048,77.1734,71826.912,54623.748,5.62,12.616036205708,58.412,70.818,6.906
2020-09-22,Jharkhand,23.6102,85.2799,15954.73,14233.22,7.95,17.4866613790958,81,65.95,3.03
2020-09-22,Karnataka,15.3173,75.7139,21193.125,18684.295,7.56,11.2028229984579,50.865,81.05,7.245
2020-09-22,Kerala,10.8505,76.2711,18059.67,11479.86,7.78,11.6905186870868,59.04,34.4,5.69
2020-09-22,Maharashtra,19.7515,75.7139,46341.9633333333,37257.5533333333,4.45333333333333,12.2290859485158,67.45,67.6633333333333,4.32666666666667
2020-09-22,Meghalaya,25.467,91.3662,36653.5,26566.77,4.25,11.2107547850053,68.68,85.78,6.78
2020-09-22,Odisha,20.9517,85.0985,83062.63,62621.68,3.71,12.0615698886394,77.2,53.75,7.86
2020-09-22,Punjab,31.1471,75.3412,42080.8,33754.6533333333,4.71666666666667,12.273563095904,78.3,39.6433333333333,4.16666666666667
2020-09-22,Rajasthan,27.0238,74.2179,47367.575,32819.03,6.645,14.0989487216,64.215,54.895,5.41
2020-09-22,Sikkim,27.533,88.5122,53820.375,36865.295,6.33833333333333,11.1694241515047,57.1366666666667,38.8033333333333,6.66666666666667
2020-09-22,Tamil Nadu,11.1271,78.6569,54559.905,38137.0775,6.7025,14.3224336468899,61.5375,72.5325,6.625
2020-09-22,Telangana,18.1124,79.0193,23890.74,19823.6133333333,5.93,14.3822570012394,65.9933333333333,78.87,5.31666666666667
2020-09-22,Tripura,23.9408,91.9882,54316.32,39260.16,5.645,11.4781103340059,43.48,43.335,6.655
2020-10-22,Assam,26.2006,92.9376,8054.42,6052.66,3.69,15.1242810726529,92.1,38.42,4.8
2020-10-22,Bihar,25.0961,85.3131,14095.17,10582.225,6.395,17.7110678171891,62.71,50.06,5.665
2020-10-22,Chhattisgarh,21.2787,81.8661,73396.07,47343.66,4.74,8.86279716669914,36.95,70.955,5.63
2020-10-22,Goa,15.2993,74.124,67623.7,47672.28,3.85,11.8409932510275,88.37,50.5,4.81
2020-10-22,Gujarat,22.2587,71.1924,65185.78,51677.145,7.01,11.9357757636441,63.375,58.765,5.22
2020-10-22,Haryana,29.0588,76.0856,29229.3733333333,22613.24,8.16666666666667,13.1280217711049,54.0233333333333,31.6433333333333,6.56333333333333
2020-10-22,Himachal Pradesh,31.1048,77.1734,24167.985,16523.8275,6.395,10.9917530306346,61.025,57.63,5.5675
2020-10-22,Jharkhand,23.6102,85.2799,69803.21,55238.32,5.45,9.99720500457549,66.53,5.94,3.16
2020-10-22,Karnataka,15.3173,75.7139,65936.81,44638.8333333333,4.74,9.83249938884243,52.3466666666667,36.6466666666667,5.53666666666667
2020-10-22,Kerala,10.8505,76.2711,40245.09,28583.81,6.93,15.7653221431127,53.595,20.155,6.595
2020-10-22,Madhya Pradesh,22.9734,78.6569,59213.86,42077.9266666667,6.2,11.1534085145458,81.28,70.9333333333333,5.98666666666667
2020-10-22,Maharashtra,19.7515,75.7139,11441.9,8441.2,7.58,11.3865490209117,31.83,61.51,6
2020-10-22,Manipur,24.6637,93.9063,69394.815,51429.14,8.57,12.6876809124903,37.235,18.24,3.865
2020-10-22,Meghalaya,25.467,91.3662,82298.63,69290.21,4.5,11.2570407818906,33.83,3.83,6.11
2020-10-22,Nagaland,26.1584,94.5624,4285.75,3984.55,8.46,13.5902535470158,49.23,64.4,4.93
2020-10-22,Odisha,20.9517,85.0985,39408.372,34328.702,7.354,14.7771303053352,52.99,62.902,5.328
2020-10-22,Punjab,31.1471,75.3412,37901.285,24959.84,5.79,8.59550514847487,56.23,36.69,8.36
2020-10-22,Rajasthan,27.0238,74.2179,18710.495,12236.555,5.91,15.6717873929964,59.435,70.86,3.865
2020-10-22,Sikkim,27.533,88.5122,20253.61,17300.6233333333,8.05666666666667,14.1474901983692,65.37,52.4933333333333,6.27666666666667
2020-10-22,Tamil Nadu,11.1271,78.6569,84146.27,76696.77,8.28,12.4810983001916,62.24,70.21,8.96
2020-10-22,Telangana,18.1124,79.0193,69562.93,47885.9766666667,6.9,11.4750392857397,54.5766666666667,34.2166666666667,5.01333333333333
2020-10-22,Tripura,23.9408,91.9882,48898.425,40080.025,4.67,7.98200373651497,82.8,71.46,7.91
2020-10-22,Uttar Pradesh,26.8467,80.9462,13028.64,11464.22,5.91,15.4340245371947,59.14,44.69,7.65
2020-10-22,Uttarakhand,30.0668,79.0193,41790.2666666667,31265.1033333333,7.42333333333333,15.7200599309416,73.6733333333333,61.1633333333333,5.97666666666667
2020-10-22,West Bengal,22.9868,87.855,59765.65,54588.22,3.19,8.22723851631826,31.64,92.22,4.78
2020-11-21,Andhra Pradesh,15.9129,79.74,48771.8166666667,38021.46,5.88333333333333,11.8816824081489,61.8333333333333,34.4333333333333,5.50666666666667
2020-11-21,Arunachal Pradesh,28.218,94.7278,59692.3266666667,50777.6166666667,6.45333333333333,11.5282671569274,65.9,30.23,6.89
2020-11-21,Bihar,25.0961,85.3131,12778.4733333333,9157.04333333333,7.7,14.710398658479,70.1333333333333,42.0333333333333,6.63
2020-11-21,Chhattisgarh,21.2787,81.8661,1154.95,760.71,8.17,15.5362327973549,43.61,2.71,6.73
2020-11-21,Delhi,28.7041,77.1025,40290.15,34555.21,5.815,12.2246766305967,57.5,54.89,3.655
2020-11-21,Goa,15.2993,74.124,41762.205,35406.355,7.45,17.6867059189497,38.045,73.345,5.735
2020-11-21,Gujarat,22.2587,71.1924,49769.89,41961.41,4.52,11.8180905707005,74.59,37.82,4.16
2020-11-21,Haryana,29.0588,76.0856,82587.176,65287.898,7.124,13.1703010533228,62.242,47.548,5.202
2020-11-21,Himachal Pradesh,31.1048,77.1734,43000.715,26576.56,6.43,16.2269617871503,44.6,71.465,8.65
2020-11-21,Jharkhand,23.6102,85.2799,51442.015,46505.43,7.09,10.6232167670455,51.93,59.545,6.08
2020-11-21,Karnataka,15.3173,75.7139,34626.99,24739.9566666667,4.73,11.1144070354653,70.06,51.0433333333333,6.09333333333333
2020-11-21,Kerala,10.8505,76.2711,46393.78,42140.09,5.91,14.050907379757,49.84,68.29,3.79
2020-11-21,Maharashtra,19.7515,75.7139,51388.61,41017.5933333333,7.61666666666667,13.4566924129537,67.4133333333333,68.66,6.54
2020-11-21,Nagaland,26.1584,94.5624,70107.39,55693.2833333333,4.25,13.1080401095247,50.6,56.6766666666667,6.8
2020-11-21,Odisha,20.9517,85.0985,59169.46,38110.69,7.675,11.9718876342325,73.18,76.425,3.41
2020-11-21,Punjab,31.1471,75.3412,45002.175,37281.31,4.875,16.1485316015204,61.935,81.755,6.205
2020-11-21,Rajasthan,27.0238,74.2179,30022.435,19873.135,6.295,13.2587854181408,59.855,63.47,3.65
2020-11-21,Sikkim,27.533,88.5122,31054.86,28224.61,6.64,15.663174460304,53.96,51.3,4.11
2020-11-21,Telangana,18.1124,79.0193,61860.76,48045.0966666667,6.85333333333333,14.240492713502,71.8533333333333,30.7833333333333,5.37666666666667
2020-11-21,Tripura,23.9408,91.9882,32638.8725,25006.74,5.775,12.0298063275605,66.7825,46.1375,4.92
2020-11-21,Uttarakhand,30.0668,79.0193,56662.2,43117.87,6.915,11.0270985931798,76.49,75.39,6.84
2020-11-21,West Bengal,22.9868,87.855,89135.55,83193.36,8.17,12.1591681373722,75.12,81.58,4.3
2020-12-21,Andhra Pradesh,15.9129,79.74,85210.99,56251.21,8.49,12.3573299409737,46.8,55.98,7.66
2020-12-21,Arunachal Pradesh,28.218,94.7278,70939.54,56905.9,4.585,13.0302931076373,67.39,44.73,5.72
2020-12-21,Assam,26.2006,92.9376,17748.6333333333,15483.54,6.78,12.5048738765901,76.1166666666667,32.2766666666667,7.54
2020-12-21,Goa,15.2993,74.124,32731.33,26784.8675,6.52625,12.83666591812,67.4375,67.32125,5.32875
2020-12-21,Haryana,29.0588,76.0856,53247.11,36007.225,7.435,14.145493718981,84.815,45.02,5.765
2020-12-21,Himachal Pradesh,31.1048,77.1734,87859.93,56845.04,9.8,18.3942324684992,91.54,42.63,6.47
2020-12-21,Jharkhand,23.6102,85.2799,72368,58001.12,5.78,12.9292403066392,59.665,44.89,4.875
2020-12-21,Karnataka,15.3173,75.7139,18788.63,15601.25,6.53,15.0208060201888,62.49,31.29,4.79
2020-12-21,Kerala,10.8505,76.2711,26184.77,16335.77,6.99,12.6424420161537,62.15,45.65,5.44
2020-12-21,Maharashtra,19.7515,75.7139,78205.25,56337.9,3.46,11.0223639402577,68.42,17.09,4.7
2020-12-21,Manipur,24.6637,93.9063,78848.16,60643.17,6.13,10.8297363685546,91.43,13.51,4.03
2020-12-21,Meghalaya,25.467,91.3662,52800.4733333333,33630.4933333333,8.69,17.2472459007456,65.3033333333333,47.9933333333333,5.18666666666667
2020-12-21,Nagaland,26.1584,94.5624,75760.03,52084.56,4.08,12.0688448939346,62.745,39.895,4.11
2020-12-21,Punjab,31.1471,75.3412,40688.83,35942.2566666667,8.03,11.6288758737094,82.61,59.3433333333333,5.3
2020-12-21,Rajasthan,27.0238,74.2179,73066.0066666667,61755.06,6.11666666666667,10.7060253954996,41.03,58.8133333333333,5.78
2020-12-21,Sikkim,27.533,88.5122,61578.2766666667,47278.6566666667,6.33333333333333,13.7037106304745,56.4433333333333,18.3033333333333,5.4
2020-12-21,Tamil Nadu,11.1271,78.6569,67552.0866666667,50375.7466666667,5.56666666666667,11.8410267097018,51.58,29.2333333333333,5.49333333333333
2020-12-21,Telangana,18.1124,79.0193,13219.8066666667,9405.23333333333,5.55,13.3498268189748,60.0533333333333,38.6066666666667,7.36333333333333
2020-12-21,Tripura,23.9408,91.9882,33224.515,26683.57,4.55,12.647227878291,72.995,44.475,4.355
2020-12-21,Uttar Pradesh,26.8467,80.9462,64003.74,45353.56,4.32,14.0313604817082,66.22,8.33,5.52
2020-12-21,Uttarakhand,30.0668,79.0193,91036.01,71351.04,9.1,20.6699176887044,59.85,90.62,3.86
2020-12-21,West Bengal,22.9868,87.855,26176.098,20840.452,7.314,15.1495487254954,60.876,30.502,5.112
2021-01-20,Assam,26.2006,92.9376,74902.65,70481,8.2,19.4230777548358,31.59,54.37,8.38
2021-01-20,Bihar,25.0961,85.3131,17099.08,15243.67,4.27,9.90725521135684,48.94,98.26,6.36
2021-01-20,Chhattisgarh,21.2787,81.8661,57428.73,50290.22,7.86333333333333,11.6083787372507,45.5933333333333,18.0133333333333,5.50333333333333
2021-01-20,Delhi,28.7041,77.1025,38635.9175,29239.3325,5.5225,13.7220789077574,68.9525,39.345,6.4075
2021-01-20,Goa,15.2993,74.124,47317.65,43024.19,8.16,15.0463700266005,57.35,33.81,7.01
2021-01-20,Gujarat,22.2587,71.1924,33043.1033333333,23056.0233333333,4.68,12.5049311024291,61.2666666666667,39.1666666666667,6.93666666666667
2021-01-20,Haryana,29.0588,76.0856,35805.9733333333,30379.5033333333,7.50333333333333,12.5668443875268,70.0933333333333,65.5333333333333,6.19333333333333
2021-01-20,Himachal Pradesh,31.1048,77.1734,24697.865,17322.245,6.21,11.4819593440627,66.795,37.28,7.065
2021-01-20,Jharkhand,23.6102,85.2799,39257.3166666667,29210.8066666667,4.35333333333333,14.0497101303502,66.2,79.2,8.08666666666667
2021-01-20,Karnataka,15.3173,75.7139,31246.91,28056.69,5.24,13.289500131477,81.87,4.15,7.67
2021-01-20,Kerala,10.8505,76.2711,43590.7366666667,35122.6283333333,4.41833333333333,12.1109486632126,70.6883333333333,44.9766666666667,5.55166666666667
2021-01-20,Manipur,24.6637,93.9063,35260.47,28231.85,7.26666666666667,9.76831850022406,48.5366666666667,29.9833333333333,4.17666666666667
2021-01-20,Punjab,31.1471,75.3412,61856.235,50835.57,7.89,15.2237821136516,51.265,66.47,5.625
2021-01-20,Rajasthan,27.0238,74.2179,74013.33,68747.21,3.77,10.7205594565458,76.3,63.54,4.28
2021-01-20,Sikkim,27.533,88.5122,64359.73,46256.1,5.72,15.0220806915953,57.03,48.93,8.17
2021-01-20,Tamil Nadu,11.1271,78.6569,42107.8733333333,35193.6933333333,6.00666666666667,14.9136295830294,44.2033333333333,64.72,5.98
2021-01-20,Telangana,18.1124,79.0193,69420.158,53029.866,6.782,12.6898651032782,58.672,46.554,5.822
2021-01-20,Tripura,23.9408,91.9882,31311.73,24449.075,6.385,13.4210741206415,55.585,42.67,6.815
2021-01-20,Uttar Pradesh,26.8467,80.9462,89633.15,74116.155,8.135,16.30258332778,40.57,32.69,5
2021-01-20,Uttarakhand,30.0668,79.0193,32249.28,25381.54,5.92,13.9680986934634,44.31,61.255,4.665
2021-01-20,West Bengal,22.9868,87.855,78732.42,54921.06,6.69,14.8168434467461,39.95,11.32,3.2
2021-02-19,Andhra Pradesh,15.9129,79.74,54365.2866666667,45536.0966666667,6.78666666666667,13.8848675425044,61.3333333333333,58.8333333333333,7.58
2021-02-19,Arunachal Pradesh,28.218,94.7278,97168.11,71743.18,7.65,18.8209850517179,38.97,70.02,7.36
2021-02-19,Bihar,25.0961,85.3131,65234.165,50515.33,7.365,18.5065686089646,80.435,20.18,5.4
2021-02-19,Chhattisgarh,21.2787,81.8661,45195.53,32851.53,7.12,16.3266445450786,78.78,66.65,3.22
2021-02-19,Delhi,28.7041,77.1025,21813.9533333333,18740.14,7.74,14.2657459575493,69.2833333333334,43.5933333333333,6.21666666666667
2021-02-19,Goa,15.2993,74.124,40947.6433333333,35275.41,5.4,10.8362682127391,80.6333333333333,50.27,5.80333333333333
2021-02-19,Haryana,29.0588,76.0856,55152.865,46334.365,4.49,11.2001546089351,56.685,37.375,6.285
2021-02-19,Karnataka,15.3173,75.7139,46152.306,36121.734,5.132,12.4455166269504,61.696,42.48,5.68
2021-02-19,Madhya Pradesh,22.9734,78.6569,43493.2875,34335.31,6.9375,14.294889340058,55.4425,81.785,4.5025
2021-02-19,Manipur,24.6637,93.9063,20767.7,13992.17,4.81,12.6637542279096,94.08,59.68,6.4
2021-02-19,Nagaland,26.1584,94.5624,8618.37,5872.36,7.47,14.8833538270127,53,65.19,5.85
2021-02-19,Odisha,20.9517,85.0985,58931.0366666667,45772.3466666667,5.39333333333333,12.4785761327998,44.2966666666667,67.03,4.86666666666667
2021-02-19,Punjab,31.1471,75.3412,64666.374,50531.904,5.508,11.4205521537704,62.506,49.8,5.564
2021-02-19,Sikkim,27.533,88.5122,52966.065,46151.13,5.235,8.76990133563793,91.215,36.49,4.96
2021-02-19,Tamil Nadu,11.1271,78.6569,53934.4866666667,41284.91,7.7,16.2699139506614,61.4366666666667,27.44,5.72666666666667
2021-02-19,Telangana,18.1124,79.0193,62545.555,43947.2775,6.5425,13.3872511113789,57.535,67.225,7.155
2021-02-19,Tripura,23.9408,91.9882,36997,27955.37,7.61666666666667,15.7164062669759,48.9333333333333,77.3833333333333,6.88
2021-02-19,Uttar Pradesh,26.8467,80.9462,61832.065,54023.5,4.96,11.5288712429477,48.675,31.775,4.445
2021-02-19,Uttarakhand,30.0668,79.0193,57927.855,47084.045,4.98,14.307065304155,50.89,24.85,3.745
2021-02-19,West Bengal,22.9868,87.855,57779.29,38886.37,6.885,13.7796401839975,71.915,38.33,5.565
2021-03-21,Andhra Pradesh,15.9129,79.74,71309.05,59776.645,5.02,8.84680811446339,81.275,75.4,6.255
2021-03-21,Arunachal Pradesh,28.218,94.7278,53767.025,36749.53,5.345,10.3156418645229,36.475,70.355,7.88
2021-03-21,Assam,26.2006,92.9376,28147.31,17798.28,9.9,14.0474450240836,61.24,36.66,8.99
2021-03-21,Bihar,25.0961,85.3131,39857.07,26244.225,6.12,9.97655594360235,84.615,51.16,4.435
2021-03-21,Chhattisgarh,21.2787,81.8661,67040.256,46755.022,4.9,11.477493495182,64.618,32.454,6.152
2021-03-21,Goa,15.2993,74.124,32484.04,29825.4,7,15.5466938462341,53.175,64.575,5.335
2021-03-21,Gujarat,22.2587,71.1924,33517.6933333333,26666.63,5.67666666666667,12.0577009649789,57.0733333333333,66.14,5.69666666666667
2021-03-21,Himachal Pradesh,31.1048,77.1734,47460.765,35018.935,6.45,14.6218585405492,76.0425,49.56,5.245
2021-03-21,Jharkhand,23.6102,85.2799,54422.655,36758.47,6.755,11.7395503860731,66.675,32.835,6.14
2021-03-21,Karnataka,15.3173,75.7139,70969.34,53344.465,8.17,14.0555843063702,55.05,31.365,4.15
2021-03-21,Madhya Pradesh,22.9734,78.6569,11895.14,10925.45,6.4,15.3062274208134,46.4,98.97,7.82
2021-03-21,Maharashtra,19.7515,75.7139,59938.6233333333,38665.6133333333,5.02,11.4570583581357,62.4633333333333,36.1433333333333,5.89666666666667
2021-03-21,Manipur,24.6637,93.9063,46139.96,34169.3566666667,6.76666666666667,14.4703291267805,52.3766666666667,23.94,6.09
2021-03-21,Meghalaya,25.467,91.3662,82277.46,63326.535,4.915,7.13598344517619,57.71,90.92,5.265
2021-03-21,Nagaland,26.1584,94.5624,48632.87,35864.59,5.05,7.70892165031973,84.98,64.1,4.03
2021-03-21,Odisha,20.9517,85.0985,77780.3766666667,65998.77,7.12333333333333,14.0709551625649,50.3266666666667,47.9,4.79
2021-03-21,Punjab,31.1471,75.3412,56974.68,44024.68,7.85,14.9991085665183,39.85,45.13,7.42
2021-03-21,Sikkim,27.533,88.5122,44106.7966666667,32173.1566666667,6.58333333333333,13.101361444586,58.2433333333333,64.3266666666667,4.98333333333333
2021-03-21,Tamil Nadu,11.1271,78.6569,23957.625,19039.555,6.015,12.8307474726135,85.355,40.55,4.925
2021-03-21,Telangana,18.1124,79.0193,12762.97,11263,9.68,12.0659156193813,84.17,62.67,7.53
2021-03-21,Tripura,23.9408,91.9882,68157.19,49612.3475,7.2575,13.7414673643504,60.8475,47.3175,6.805
2021-03-21,Uttar Pradesh,26.8467,80.9462,80352.17,66719.28,6.15,11.4222118316145,94.76,45.81,4.97
2021-03-21,West Bengal,22.9868,87.855,55016.06,44209.13,7.86,16.1325840063598,65.21,68.93,4.56
2021-04-20,Andhra Pradesh,15.9129,79.74,12635.1,8444.47,8.6,19.3888114591285,52.61,88.16,7.36
2021-04-20,Arunachal Pradesh,28.218,94.7278,49065.916,37718.498,7.226,14.4879233153466,69.852,22.596,7.216
2021-04-20,Assam,26.2006,92.9376,32299.45,30082.57,9.92,17.1907093851346,91.93,15.89,8.93
2021-04-20,Bihar,25.0961,85.3131,59745.465,46163.235,4.745,13.9311998705456,68.42,44.835,7.515
2021-04-20,Delhi,28.7041,77.1025,85868.975,59905.49,9.54,16.5682410957861,41.955,45.565,4.715
2021-04-20,Goa,15.2993,74.124,75898.4433333333,63809.91,7.02666666666667,17.0682352979956,69.9133333333333,57.4166666666667,7.44333333333333
2021-04-20,Gujarat,22.2587,71.1924,60458.84,47161.61,7.01,18.0998089191486,51.65,54.74,7.48
2021-04-20,Haryana,29.0588,76.0856,55804.6366666667,43374.9933333333,7.08333333333333,12.5593550151205,56.5966666666667,27.9533333333333,4.81666666666667
2021-04-20,Himachal Pradesh,31.1048,77.1734,87204.59,70280.21,9.54,17.2533952845308,31.69,46.55,5.67
2021-04-20,Jharkhand,23.6102,85.2799,96336.21,83115.93,7.15,9.24241588405515,67.12,79.06,4.64
2021-04-20,Karnataka,15.3173,75.7139,71072.025,50101.36,6.985,16.801741801894,62.9,46.685,7.26
2021-04-20,Kerala,10.8505,76.2711,73847.65,67522.84,6.005,13.6301619134561,53.575,64.71,6.89
2021-04-20,Madhya Pradesh,22.9734,78.6569,95846.75,70894.815,6.205,13.0733148851042,67.145,61.86,4.465
2021-04-20,Maharashtra,19.7515,75.7139,37563.63,33656.605,5.94,10.8842879166428,60.245,29.59,6.57
2021-04-20,Manipur,24.6637,93.9063,59649.04,35974.46,8.08,16.4848329314221,59.52,46.42,3.84
2021-04-20,Meghalaya,25.467,91.3662,95704.85,73775.25,7.67,14.6231764693391,63.43,89.01,8.64
2021-04-20,Nagaland,26.1584,94.5624,53726.35,42641.52,5.06,8.97289156696514,56.43,81.53,5.43
2021-04-20,Odisha,20.9517,85.0985,53920.1733333333,43645.97,6.82,14.3699656432811,69.8966666666667,37.45,6.80666666666667
2021-04-20,Punjab,31.1471,75.3412,52817.666,39507.476,6.932,15.7844565545074,54.208,37.616,6.852
2021-04-20,Rajasthan,27.0238,74.2179,14267.51,11574.85,3.79,9.15312727504956,82.24,93.39,7.4
2021-04-20,Sikkim,27.533,88.5122,74978.5833333333,61321.5133333333,6.93333333333333,14.2730130013417,58.5533333333333,49.83,6.09
2021-04-20,Tamil Nadu,11.1271,78.6569,57091.48,48833.5866666667,6.08666666666667,13.1075240464546,56.8033333333333,67.69,5.06333333333333
2021-04-20,Telangana,18.1124,79.0193,19168.375,12228.075,5.47,12.6337724729216,46.585,53.2,6.49
2021-04-20,Tripura,23.9408,91.9882,33491.08,24012.01,9.18,14.4119406532434,43.96,92.23,5.71
2021-04-20,Uttar Pradesh,26.8467,80.9462,65100,59249.47,8.92,11.9577470863474,46.54,83.95,6.79
2021-04-20,Uttarakhand,30.0668,79.0193,59936.51,50123.545,7.02,10.3485691477092,51.12,35.91,5.265
2021-05-20,Andhra Pradesh,15.9129,79.74,47619.065,41857.35,6.885,16.9048531945667,68.055,18.99,6.13
2021-05-20,Assam,26.2006,92.9376,23823.19,20543.04,4.255,11.3171768205363,63.895,20.03,5.19
2021-05-20,Bihar,25.0961,85.3131,59665.8833333333,41905.8633333333,8.65666666666667,16.3268133019324,68.3433333333333,51.3533333333333,6.82333333333333
2021-05-20,Chhattisgarh,21.2787,81.8661,72558.62,64152.93,5.68,8.75361118450668,66.13,84.02,8.68
